trajectory,successful_hours,solve_time_s,daily_cost,daily_loss_MWh,solar_curt_MWh,wind_curt_MWh,max_solar_curt_MW,max_wind_curt_MW,curtailed_hours
36,24,8.7146477,1110331.98843193,1372.39806292736,0,0,0,0,0
37,24,10.5871257,1072406.21509337,1334.44918854162,0,0,0,0,0
38,24,11.8137163,1090534.12751522,1341.45359457749,0,0,0,0,0
39,24,12.5193969,1067152.51804296,1331.70300384603,0,0,0,0,0
40,24,11.4855193,1060813.79820169,1339.62455042954,0,0,0,0,0
41,24,11.2814865,1106956.73963411,1318.65882416958,0,0,0,0,0
42,24,11.4649808,1003914.30338397,1313.76280426495,0,0,0,0,0
43,24,11.4103391,1111068.02944696,1375.01795187228,0,0,0,0,0
44,24,11.9543984,1053971.13532761,1252.95696116359,0,0,0,0,0
45,24,11.886429,1113738.98288456,1334.62428343247,0,0,0,0,0
46,24,11.5682725,1044600.3323791,1321.9827695683,0,0,0,0,0
47,24,11.3803498,1075643.85813218,1302.26707045815,0,0,0,0,0
48,24,11.0333128,1060193.62247036,1343.12426853818,0,0,0,0,0
49,24,11.2701381,1050507.63125612,1344.56215056838,0,0,0,0,0
50,24,11.8375002,1043892.95355003,1280.38651184741,0,0,0,0,0
51,24,12.3885557,1016479.48593249,1353.84348553216,0,0,0,0,0
52,24,9.179435,1066230.46001997,1346.28224083053,0,0,0,0,0
53,24,8.7589648,1136681.25587605,1323.61314961936,0,0,0,0,0
54,24,10.7112328,1035604.90942915,1363.46596020851,0,0,0,0,0
55,24,11.9000688,1098834.49693278,1339.21955468544,0,0,0,0,0
56,24,12.5093103,1090888.95941379,1316.3726479704,0,0,0,0,0
57,24,11.4909202,1115617.34572796,1345.86076848825,0,0,0,0,0
58,24,11.1372507,1096441.57388605,1363.20689954643,0,0,0,0,0
59,24,11.4278566,1130064.62907093,1329.37423433579,0,0,0,0,0
60,24,11.4443181,1109776.4523768,1374.9627885905,0,0,0,0,0
61,24,11.8940832,1044623.91743366,1379.6907570536,0,0,0,0,0
62,24,11.9028613,1121518.79778108,1363.96773929361,0,0,0,0,0
63,24,11.3679193,1089993.39940284,1337.60467437299,0,0,0,0,0
64,24,11.3056462,1109676.51490605,1358.17470737774,0,0,0,0,0
65,24,11.0800431,1073754.52930271,1299.49571920294,0,0,0,0,0
66,24,11.233862,1086959.44860928,1356.15006042924,0,0,0,0,0
67,24,11.8013981,1060937.50318545,1342.70899214698,0,0,0,0,0
68,24,12.304119,1080330.80450998,1354.84463736469,0,0,0,0,0
69,24,9.2839388,1107638.0462499,1352.77924913645,0,0,0,0,0
70,24,8.8163532,1095676.24110642,1334.31798288705,0,0,0,0,0
71,24,10.3978626,1108584.48360574,1354.02685106425,0,0,0,0,0
72,24,11.7991731,1104032.38381056,1355.30754535731,0,0,0,0,0
73,24,12.4625121,1080650.03366421,1315.52624397674,0,0,0,0,0
74,24,11.8959093,1102919.09545792,1372.99183196643,0,0,0,0,0
75,24,11.4699761,1061794.88431198,1319.27535045041,0,0,0,0,0
76,24,11.4601225,1005934.07389027,1362.54881414221,0,0,0,0,0
77,24,11.5444899,1073101.77973072,1297.04596300062,0,0,0,0,0
78,24,11.977551,1126568.53064776,1357.78191737454,0,0,0,0,0
79,24,11.8846446,1060834.10276807,1311.1359815706,0,0,0,0,0
80,24,11.4984517,1052673.04708714,1348.95613907827,0,0,0,0,0
81,24,11.4944227,1092017.15845815,1310.3032925184,0,0,0,0,0
82,24,11.2163304,1109198.36254716,1331.94162182909,0,0,0,0,0
83,24,11.3345445,1081871.06593328,1348.63566927029,0,0,0,0,0
84,24,11.7183956,1085834.26939963,1330.87158340526,0,0,0,0,0
85,24,12.3831224,1070285.39974669,1287.71874096496,0,0,0,0,0
86,24,9.1983891,1027846.61702244,1372.05992627141,0,0,0,0,0
87,24,8.6817564,1108654.32835012,1342.57672668235,0,0,0,0,0
88,24,10.6208532,1100291.9767981,1351.71261345953,0,0,0,0,0
89,24,11.8969324,1050230.10854429,1315.33112162414,0,0,0,0,0
90,24,12.546412,1049332.23043577,1333.24002916976,0,0,0,0,0
91,24,11.6158049,1116383.65757419,1326.67348539758,0,0,0,0,0
92,24,11.3219146,1073923.85995524,1301.64342926102,0,0,0,0,0
