trajectory,successful_hours,solve_time_s,daily_cost,daily_loss_MWh,solar_curt_MWh,wind_curt_MWh,max_solar_curt_MW,max_wind_curt_MW,curtailed_hours
1890,24,9.6054332,1137986.73992406,1312.07065926599,0,0,0,0,0
1891,24,9.8893972,1122897.24641562,1293.35674510793,0,0,0,0,0
1892,24,9.6376721,1084305.13142577,1249.51011253303,0,0,0,0,0
1893,24,9.6683581,1127634.99858703,1303.64943622452,0,0,0,0,0
1894,24,9.903206,1104606.73206931,1274.67121793429,0,0,0,0,0
1895,24,9.6203433,1137158.16580897,1313.68341793433,0,0,0,0,0
1896,24,9.8113498,1120921.81567674,1292.8691073297,0,0,0,0,0
1897,24,9.689,1096496.23571933,1284.64348558591,0,0,0,0,0
1898,24,9.7341101,1127910.11901578,1297.81021292801,0,0,0,0,0
1899,24,9.7040618,1136223.07767083,1307.50562496689,0,0,0,0,0
1900,24,10.0693342,1109505.61806943,1273.83750294084,0,0,0,0,0
1901,24,9.591968,1090147.03691394,1255.27907740953,0,0,0,0,0
1902,24,9.4853579,1133968.08612771,1305.11311090468,0,0,0,0,0
1903,24,9.6897632,1147670.51224989,1322.5547277578,0,0,0,0,0
1904,24,9.5256376,1090520.92494701,1259.91639164885,0,0,0,0,0
1905,24,9.7875981,1113536.51472602,1286.73892888007,0,0,0,0,0
1906,24,9.8056239,1135300.50127948,1308.05498658514,0,0,0,0,0
1907,24,9.6595429,1126014.19853384,1296.28934996079,0,0,0,0,0
1908,24,9.8414894,1128114.51366746,1306.45490173457,0,0,0,0,0
1909,24,9.5550822,1124411.66897905,1298.09231586173,0,0,0,0,0
1910,24,9.81046,1148120.03719533,1321.77093095431,0,0,0,0,0
1911,24,9.9458351,1100372.77162659,1269.15993740243,0,0,0,0,0
1912,24,9.7328478,1144548.20141486,1317.52563165297,0,0,0,0,0
1913,24,9.9314267,1145997.05041468,1320.3371163831,0,0,0,0,0
1914,24,9.6019192,1133457.77858084,1306.83771573758,0,0,0,0,0
1915,24,9.8932878,1129801.35966153,1301.82947133555,0,0,0,0,0
1916,24,9.6189847,1124212.66089685,1291.86575303104,0,0,0,0,0
1917,24,9.8468071,1139009.23548217,1315.48376675153,0,0,0,0,0
1918,24,9.5632244,1120602.36919679,1287.70168653924,0,0,0,0,0
1919,24,9.532114,1101429.31833622,1276.18503378126,0,0,0,0,0
1920,24,9.6296259,1141538.92772032,1313.49962052911,0,0,0,0,0
1921,24,9.5501623,1132900.18144571,1299.45127154587,0,0,0,0,0
1922,24,9.6517497,1131904.13994856,1305.99623720488,0,0,0,0,0
1923,24,9.7183131,1118581.31985938,1282.09339933581,0,0,0,0,0
1924,24,9.6856393,1138812.19963388,1315.97823437138,0,0,0,0,0
1925,24,9.763691,1131786.05216736,1305.83000891087,0,0,0,0,0
