trajectory,successful_hours,solve_time_s,daily_cost,daily_loss_MWh,solar_curt_MWh,wind_curt_MWh,max_solar_curt_MW,max_wind_curt_MW,curtailed_hours
39,24,6.551267,1116574.63088371,1291.39225818761,0,0,0,0,0
40,24,6.6289362,1113222.98382318,1289.26255316911,0,0,0,0,0
41,24,6.7049985,1137061.9029035,1305.91373111059,0,0,0,0,0
42,24,6.6295563,1084285.31466419,1258.63231777601,0,0,0,0,0
43,24,6.4279176,1138797.04467597,1321.78425550853,0,0,0,0,0
44,24,6.3494664,1110372.20006396,1267.46425835868,0,0,0,0,0
45,24,6.7178552,1140428.47566916,1313.31235830729,0,0,0,0,0
46,24,5.7953076,1105044.9819321,1280.19548311023,0,0,0,0,0
47,24,5.7944525,1121151.77243282,1289.49824909449,0,0,0,0,0
48,24,5.6146535,1113006.50595425,1292.97904687406,0,0,0,0,0
49,24,5.5357527,1107990.40636578,1287.14631391679,0,0,0,0,0
50,24,5.7079923,1105012.26107643,1270.23392096844,0,0,0,0,0
51,24,5.5014672,1090232.35505395,1271.03370322138,0,0,0,0,0
52,24,6.7218308,1115963.35443286,1294.35942391099,0,0,0,0,0
53,24,6.798475,1152343.28150263,1323.88441880913,0,0,0,0,0
54,24,6.7421242,1100109.64851502,1286.02456728288,0,0,0,0,0
55,24,6.6981893,1132864.60406558,1310.65030475435,0,0,0,0,0
56,24,6.6727533,1128926.70046141,1301.63714138193,0,0,0,0,0
57,24,6.6729456,1141348.34196296,1317.86694830724,0,0,0,0,0
58,24,6.683909,1131373.43076723,1312.4959308796,0,0,0,0,0
59,24,6.5620555,1148866.29051204,1320.98339937622,0,0,0,0,0
60,24,6.3190553,1138155.21073537,1321.71069578854,0,0,0,0,0
61,24,6.365753,1104794.34780714,1296.36868624708,0,0,0,0,0
62,24,6.6915979,1144259.26427611,1325.34244075334,0,0,0,0,0
63,24,5.762688,1128241.37521981,1303.19895775957,0,0,0,0,0
64,24,5.8477113,1138214.44059118,1318.19378691787,0,0,0,0,0
65,24,5.7092373,1120258.32434553,1289.93660871276,0,0,0,0,0
66,24,5.5364902,1126575.74380935,1307.19007706836,0,0,0,0,0
67,24,5.6399468,1113383.00606896,1292.58300233929,0,0,0,0,0
68,24,5.350406,1123183.42110206,1303.42551889429,0,0,0,0,0
69,24,6.8509259,1137202.94091586,1315.86065964572,0,0,0,0,0
70,24,6.654323,1131215.73006804,1307.11411484336,0,0,0,0,0
71,24,6.803643,1137687.99850777,1316.42425833447,0,0,0,0,0
72,24,6.6768374,1135330.55476754,1314.55374391815,0,0,0,0,0
73,24,6.6714911,1123620.05685388,1295.31148871896,0,0,0,0,0
74,24,6.6509151,1134654.18103496,1318.66399702194,0,0,0,0,0
75,24,6.6103209,1113953.60149437,1289.76097252411,0,0,0,0,0
76,24,6.4208727,1084678.8525744,1276.91139744498,0,0,0,0,0
77,24,6.4425166,1119842.33611512,1285.83829291698,0,0,0,0,0
78,24,6.4934707,1146922.26861873,1327.46837152138,0,0,0,0,0
79,24,6.6653372,1113540.99090435,1285.40080785658,0,0,0,0,0
80,24,5.9164554,1109132.33989042,1291.83017395497,0,0,0,0,0
81,24,5.8589934,1129474.69761733,1298.24008878327,0,0,0,0,0
82,24,5.6866316,1138152.25019052,1311.83460892148,0,0,0,0,0
83,24,5.5533615,1124030.42469211,1303.15236114295,0,0,0,0,0
84,24,5.6706705,1126196.78421136,1300.93676187932,0,0,0,0,0
85,24,5.4624292,1118480.58661385,1282.44313580549,0,0,0,0,0
86,24,6.6910936,1096221.59134648,1285.67642506172,0,0,0,0,0
87,24,6.7392357,1137784.16004109,1313.30848398496,0,0,0,0,0
88,24,6.8246223,1133461.0795464,1312.66521302388,0,0,0,0,0
89,24,6.6525855,1107960.24797376,1278.78406519545,0,0,0,0,0
90,24,6.6465998,1107456.08254251,1284.58322245943,0,0,0,0,0
91,24,6.7252003,1141906.39904932,1315.28342913083,0,0,0,0,0
92,24,6.6896701,1120318.8353561,1289.61517287594,0,0,0,0,0
93,24,6.6048994,1046755.82954897,1264.89494265025,0,0,0,0,0
94,24,6.4849587,1110916.84504947,1285.22711700346,0,0,0,0,0
95,24,6.3571796,1110357.68878527,1287.04013040173,0,0,0,0,0
96,24,6.698236,1089886.34757676,1257.04868047145,0,0,0,0,0
97,24,5.8639762,1141898.04598932,1322.03823940712,0,0,0,0,0
98,24,5.7947848,1121654.43122056,1299.84425607676,0,0,0,0,0
99,24,5.6313093,1117752.11841086,1291.93740017212,0,0,0,0,0
100,24,5.6310663,1137150.22487501,1305.02827779306,0,0,0,0,0
101,24,5.7433567,1138276.56200169,1316.46310433304,0,0,0,0,0
102,24,5.3956171,1121979.34195062,1295.01141932997,0,0,0,0,0
103,24,10.9014586,1126232.1294594,1303.71050866105,0,0,0,0,0
104,24,11.1720955,1142889.21575201,1319.7271304469,0,0,0,0,0
105,24,10.7768181,1118399.74752195,1289.52117146925,0,0,0,0,0
106,24,10.6978767,1134104.40560492,1315.07280655785,0,0,0,0,0
107,24,10.6656803,1088637.72055538,1265.04957690896,0,0,0,0,0
108,24,10.8491209,1142957.52493307,1321.08531523492,0,0,0,0,0
109,24,11.3465952,1091766.95732301,1273.36180925073,0,0,0,0,0
110,24,10.9794287,1132926.80847124,1299.56484364582,0,0,0,0,0
111,24,11.1807338,1139339.73756976,1314.99408453487,0,0,0,0,0
112,24,11.5549054,1146777.93275407,1321.87509004861,0,0,0,0,0
113,24,10.9758406,1077172.36101965,1266.51452246295,0,0,0,0,0
114,24,11.3299124,1130261.96249025,1295.76706828486,0,0,0,0,0
115,24,11.376977,1117741.468,1300.60963825042,0,0,0,0,0
116,24,10.9727031,1108762.21689095,1289.81039545097,0,0,0,0,0
117,24,11.0653592,1132316.46352504,1306.37130438259,0,0,0,0,0
118,24,11.1725022,1129320.18026715,1294.13999226141,0,0,0,0,0
119,24,10.9577176,1126114.87172175,1308.849231783,0,0,0,0,0
120,24,10.8305756,1126938.14342584,1304.74544182204,0,0,0,0,0
121,24,10.5391884,1103643.6234441,1287.13229236044,0,0,0,0,0
122,24,10.765385,1137226.02295217,1323.07219246411,0,0,0,0,0
123,24,10.9456018,1137891.19238666,1310.41174698682,0,0,0,0,0
124,24,10.557652,1109260.24505792,1286.44181256345,0,0,0,0,0
125,24,11.0093519,1145398.70617257,1320.82045560628,0,0,0,0,0
126,24,11.7507925,1146938.4504401,1324.88238543119,0,0,0,0,0
127,24,11.0995941,1137493.02052475,1313.48373705114,0,0,0,0,0
128,24,9.8255341,1116852.42614421,1300.30475448261,0,0,0,0,0
129,24,9.7812753,1142718.00303493,1324.2346352155,0,0,0,0,0
130,24,9.3991737,1121171.1063065,1304.97334273557,0,0,0,0,0
131,24,8.8247597,1133575.63384007,1309.08328450339,0,0,0,0,0
132,24,8.4830274,1099759.59105134,1279.92681474387,0,0,0,0,0
133,24,8.3584518,1144819.23692975,1317.72921621763,0,0,0,0,0
134,24,8.0894113,1104987.88680448,1283.89114753292,0,0,0,0,0
135,24,7.7146862,1139675.08181122,1319.061628461,0,0,0,0,0
136,24,7.7672528,1136884.81836228,1312.39601412606,0,0,0,0,0
137,24,7.6389757,1145250.71449391,1323.91102455017,0,0,0,0,0
138,24,7.4398089,1114019.29394308,1293.5558345236,0,0,0,0,0
139,24,7.1780947,1119340.01061283,1296.16410276835,0,0,0,0,0
140,24,7.0246883,1081646.54939937,1261.07368171071,0,0,0,0,0
141,24,7.5958959,1085756.33169745,1275.70814611178,0,0,0,0,0
142,24,8.436627,1137898.17638993,1313.13629563095,0,0,0,0,0
143,24,8.4490755,1120526.16508837,1294.42637034021,0,0,0,0,0
144,24,8.2877194,1126805.37048944,1311.92570899971,0,0,0,0,0
145,24,8.1823667,1127420.64200686,1312.72377459218,0,0,0,0,0
146,24,8.104111,1131212.01294722,1308.35116907405,0,0,0,0,0
147,24,8.2471512,1135423.52199555,1321.03014303677,0,0,0,0,0
148,24,8.5691366,1108013.57789076,1277.03809674161,0,0,0,0,0
149,24,8.9514198,1142259.75323274,1319.00520528644,0,0,0,0,0
150,24,8.6403,1135056.5091905,1316.23766623149,0,0,0,0,0
151,24,8.7147288,1137747.18242037,1317.00284698306,0,0,0,0,0
152,24,8.6171579,1137216.34604443,1312.76912414441,0,0,0,0,0
153,24,8.4333519,1117373.80389899,1292.8382944039,0,0,0,0,0
154,24,8.1892957,1136569.27036775,1314.83391650329,0,0,0,0,0
155,24,8.2083837,1117912.96347821,1295.10896913711,0,0,0,0,0
156,24,8.1518001,1103250.78681553,1281.2934359611,0,0,0,0,0
157,24,8.1610755,1129636.19549927,1300.90975272135,0,0,0,0,0
158,24,8.284506,1122091.39419239,1298.86914599745,0,0,0,0,0
159,24,8.381834,1141997.50497552,1324.03044338475,0,0,0,0,0
160,24,8.1642947,1143516.10112056,1320.32351241973,0,0,0,0,0
161,24,8.2532387,1140213.09354971,1316.33829526863,0,0,0,0,0
162,24,8.0134218,1135332.36396639,1315.86464951974,0,0,0,0,0
163,24,8.1479216,1104281.45120459,1297.50637541431,0,0,0,0,0
164,24,8.4469104,1136093.96193393,1311.51618549264,0,0,0,0,0
165,24,8.3953898,1107424.00823631,1282.84884366266,0,0,0,0,0
166,24,8.2338315,1133024.50086963,1316.20378333325,0,0,0,0,0
167,24,8.6698198,1128934.71126403,1301.32972388768,0,0,0,0,0
168,24,8.5258395,1142518.11207185,1313.55304288894,0,0,0,0,0
169,24,8.8022825,1144489.95494175,1321.91517657491,0,0,0,0,0
170,24,8.8067902,1134105.14069906,1309.9368777372,0,0,0,0,0
171,24,8.5193061,1124956.04318542,1299.98797819355,0,0,0,0,0
172,24,8.2581651,1106129.82898824,1285.45454942533,0,0,0,0,0
173,24,8.2435312,1080353.87378696,1290.81120027847,0,0,0,0,0
174,24,8.3160028,1141285.73019006,1321.68345168218,0,0,0,0,0
175,24,8.3902859,1141735.19481205,1317.55930230031,0,0,0,0,0
176,24,8.760858,1045931.94807554,1267.88809273087,0,0,0,0,0
177,24,8.8094341,1117780.59752434,1289.31662163844,0,0,0,0,0
178,24,8.552861,1138425.9168172,1320.60762569529,0,0,0,0,0
179,24,8.4684055,1107878.63291888,1277.7994469289,0,0,0,0,0
180,24,8.9615808,1142232.11421332,1316.25078523105,0,0,0,0,0
181,24,8.6056631,1132299.68990194,1324.80779581347,0,0,0,0,0
182,24,8.408039,1129836.35954384,1306.74365927166,0,0,0,0,0
183,24,8.6148942,1122071.99951758,1295.37403177668,0,0,0,0,0
184,24,8.7655118,1098922.24441114,1263.55127705423,0,0,0,0,0
185,24,8.6051192,1126607.93184018,1295.2243996944,0,0,0,0,0
186,24,8.761858,1131332.28401884,1308.8440336457,0,0,0,0,0
187,24,8.7895155,1130358.52925248,1307.56533755647,0,0,0,0,0
188,24,8.8118763,1130644.17782769,1312.52123151361,0,0,0,0,0
189,24,8.6316879,1128052.71212988,1307.20599204279,0,0,0,0,0
190,24,8.622425,1117126.8285794,1301.5595226784,0,0,0,0,0
191,24,9.0127706,1137317.11178791,1304.89155403329,0,0,0,0,0
192,24,8.7100223,1137968.17260203,1318.08073268791,0,0,0,0,0
193,24,8.7324806,1134907.96581193,1314.55860591332,0,0,0,0,0
194,24,8.652159,1103360.97395456,1269.88554940184,0,0,0,0,0
195,24,8.6445192,1124630.86128318,1297.54904504775,0,0,0,0,0
196,24,8.6443981,1036472.71909788,1265.33043070352,0,0,0,0,0
197,24,8.6725011,1134047.31598681,1306.10580738723,0,0,0,0,0
198,24,8.721473,1066803.59861736,1259.65165466257,0,0,0,0,0
199,24,8.7544469,1112210.53005145,1292.40152206104,0,0,0,0,0
200,24,8.6809716,1107385.09300352,1289.58031933812,0,0,0,0,0
201,24,8.698558,1136541.17335901,1315.47491710715,0,0,0,0,0
202,24,8.6470908,1114512.5298828,1300.06529079765,0,0,0,0,0
203,24,9.29354,1081373.45853041,1252.66484540285,0,0,0,0,0
204,24,12.1819049,1134432.36764926,1308.14817982166,0,0,0,0,0
205,24,12.0248607,1081668.47256493,1315.92301415772,0,0,0,0,0
206,24,11.1784316,1146774.36207569,1324.72104440794,0,0,0,0,0
207,24,11.0969685,1136326.38849622,1310.62710037611,0,0,0,0,0
208,24,11.0401285,1113542.50833043,1292.70668051908,0,0,0,0,0
209,24,10.6438617,1094579.78395709,1279.49081478858,0,0,0,0,0
210,24,10.7623444,1120538.49389097,1288.33726623175,0,0,0,0,0
211,24,10.9386686,1144029.14385859,1326.30005777151,0,0,0,0,0
212,24,10.849543,1126922.9039074,1304.3918500642,0,0,0,0,0
213,24,10.8558556,1033973.71758698,1250.76884428684,0,0,0,0,0
214,24,10.9102696,1062352.65682265,1267.48123616343,0,0,0,0,0
215,24,11.0523956,1093934.50182384,1266.82669880889,0,0,0,0,0
216,24,11.0438104,1101998.25418443,1280.68101175267,0,0,0,0,0
217,24,11.5784652,1115191.05193266,1294.02877002114,0,0,0,0,0
218,24,10.8438452,1103675.04782714,1273.97619454784,0,0,0,0,0
219,24,11.0312354,1108207.68468073,1274.00789828011,0,0,0,0,0
220,24,10.9593096,1127888.05942296,1301.93454494183,0,0,0,0,0
221,24,11.5216802,1123741.02093934,1296.48115548013,0,0,0,0,0
222,24,11.5074233,1077855.0812829,1297.44834750635,0,0,0,0,0
223,24,11.1018133,1109206.06792272,1274.62001584089,0,0,0,0,0
224,24,11.5096511,1142667.06003157,1322.48461143409,0,0,0,0,0
225,24,11.6011447,1129023.02154221,1309.27135528412,0,0,0,0,0
226,24,12.7392744,1122852.2304952,1295.77391586552,0,0,0,0,0
227,24,11.6720715,1120253.49713807,1282.69641444276,0,0,0,0,0
228,24,11.7937444,1112770.26373394,1284.34416926047,0,0,0,0,0
229,24,11.737401,1090510.79530962,1275.63103649079,0,0,0,0,0
230,24,11.7919109,1104902.84102672,1276.16774564549,0,0,0,0,0
231,24,11.3867873,1099140.96692669,1272.07874710055,0,0,0,0,0
232,24,11.0926215,1114305.25542601,1282.42972499674,0,0,0,0,0
233,24,11.2389127,1114533.86430609,1286.71479784425,0,0,0,0,0
234,24,11.1622189,1133544.07936644,1316.96550814089,0,0,0,0,0
235,24,11.9290028,1146515.24117672,1323.16921187948,0,0,0,0,0
236,24,11.1255179,1146503.09710367,1323.04118904292,0,0,0,0,0
237,24,11.1167603,1130953.26642281,1309.17395200523,0,0,0,0,0
238,24,10.6547201,1120937.0167593,1291.27889114361,0,0,0,0,0
239,24,10.609944,1136040.08585733,1324.20459306137,0,0,0,0,0
240,24,10.1459183,1132141.92186106,1311.19211475882,0,0,0,0,0
241,24,10.4872015,1139962.14712793,1318.41300600586,0,0,0,0,0
242,24,10.5196203,1116868.30432287,1296.56912052766,0,0,0,0,0
243,24,10.1639228,1123620.47031315,1298.14055939558,0,0,0,0,0
244,24,10.3190774,1140797.56882699,1313.58727700076,0,0,0,0,0
245,24,10.252925,1139697.18287821,1318.48015839204,0,0,0,0,0
246,24,9.5110906,1102533.87077556,1275.81300099749,0,0,0,0,0
247,24,9.0611376,1120454.86247107,1296.88052552547,0,0,0,0,0
248,24,8.7239709,1116239.29687228,1292.62576784705,0,0,0,0,0
249,24,8.6897072,1116217.59674423,1285.8556310001,0,0,0,0,0
250,24,8.2598095,1125716.13446289,1296.56787433428,0,0,0,0,0
251,24,7.9628094,1126357.93441657,1302.2744006959,0,0,0,0,0
252,24,7.8962295,1107489.25263904,1282.17804475351,0,0,0,0,0
253,24,7.7173223,1136066.02508882,1318.89060312326,0,0,0,0,0
254,24,7.5495961,1128608.72396466,1303.5138954649,0,0,0,0,0
255,24,7.390288,1088883.67278756,1279.82213638477,0,0,0,0,0
256,24,7.2103203,1127201.87890049,1303.85426116413,0,0,0,0,0
257,24,6.7029584,1131404.10006869,1305.30398857702,0,0,0,0,0
258,24,6.6365581,1139847.02568301,1317.4046754806,0,0,0,0,0
259,24,6.6301883,1118119.20778387,1287.91199252303,0,0,0,0,0
260,24,6.7077533,1138180.60569712,1317.42381255711,0,0,0,0,0
261,24,11.0095117,1131103.85919966,1301.92027221435,0,0,0,0,0
262,24,11.1525554,1133225.12944572,1307.99887814715,0,0,0,0,0
263,24,10.8871458,1131473.37611939,1306.65065882957,0,0,0,0,0
264,24,10.526236,1118082.33826478,1295.6989311176,0,0,0,0,0
265,24,10.7646705,1122536.30911634,1290.52918138551,0,0,0,0,0
266,24,10.9465793,1138854.00358625,1310.98947058881,0,0,0,0,0
267,24,11.3635242,1114808.66338513,1290.54059066698,0,0,0,0,0
268,24,11.0136107,1132876.35159132,1310.47852742807,0,0,0,0,0
269,24,10.9204553,1077181.57452458,1256.0801791882,0,0,0,0,0
270,24,11.5391421,1078873.17188367,1276.25688110309,0,0,0,0,0
271,24,10.8361831,1134122.22265192,1305.70652002347,0,0,0,0,0
272,24,11.4553881,1149643.29407851,1328.1816703748,0,0,0,0,0
273,24,11.2317417,1106541.13461158,1285.47388744735,0,0,0,0,0
274,24,10.9960657,1135714.29656786,1309.23127011657,0,0,0,0,0
275,24,10.9571564,1127730.01725687,1298.51813907452,0,0,0,0,0
276,24,11.0666244,1092463.70520452,1264.86153802436,0,0,0,0,0
277,24,10.9442817,1133914.49033735,1310.01595330651,0,0,0,0,0
278,24,10.8310906,1067209.43697595,1303.27076254246,0,0,0,0,0
279,24,10.6658063,1111272.32698294,1280.35853668369,0,0,0,0,0
280,24,10.7357299,1144917.2622049,1331.78595052571,0,0,0,0,0
281,24,10.8821669,1110211.60486567,1284.4455158384,0,0,0,0,0
282,24,10.6646601,1101967.16548402,1270.44732490288,0,0,0,0,0
283,24,10.8924152,1082332.01034087,1267.60215031184,0,0,0,0,0
284,24,11.7128686,1139801.83179931,1323.00580387044,0,0,0,0,0
285,24,10.9302074,1135184.32084202,1314.69828535608,0,0,0,0,0
286,24,9.7915909,1082338.01440111,1253.8078820504,0,0,0,0,0
287,24,9.7744846,1137060.80751244,1300.78951001367,0,0,0,0,0
288,24,9.2247156,1094446.66265146,1274.38768976107,0,0,0,0,0
289,24,8.7077226,1097657.18139634,1275.61956181658,0,0,0,0,0
290,24,8.5406429,1121193.47451242,1288.15375734559,0,0,0,0,0
291,24,8.2378522,1076425.97593071,1278.90044702874,0,0,0,0,0
292,24,8.0798038,1131434.03567044,1305.82269477864,0,0,0,0,0
293,24,7.8273918,1143718.84223586,1322.52823712441,0,0,0,0,0
294,24,7.7183732,1123726.44302643,1297.32304567587,0,0,0,0,0
295,24,7.5867957,1133442.99316193,1321.50089828208,0,0,0,0,0
296,24,7.3336862,1101627.89165522,1294.01107699606,0,0,0,0,0
297,24,7.1722431,1110306.32587038,1280.96074018206,0,0,0,0,0
298,24,7.0366099,1130275.36791967,1310.30170949948,0,0,0,0,0
299,24,7.7485895,1146486.37230724,1323.9377337798,0,0,0,0,0
300,24,8.375745,1049340.15271298,1252.47691376624,0,0,0,0,0
301,24,8.5609083,1141957.67112065,1318.23043600864,0,0,0,0,0
302,24,8.3041105,1111030.49263332,1293.75005479783,0,0,0,0,0
303,24,8.2438553,1039964.75306278,1270.8872354768,0,0,0,0,0
304,24,8.1633465,1136368.57433877,1310.85443491977,0,0,0,0,0
305,24,8.191097,1121744.42059637,1294.54187253378,0,0,0,0,0
306,24,8.6463662,1131381.5914392,1320.04800891568,0,0,0,0,0
307,24,8.8839367,1131972.3726638,1307.12663917952,0,0,0,0,0
308,24,8.5953948,1136145.54068509,1318.74826041988,0,0,0,0,0
309,24,8.7556698,1120393.31383374,1288.13598699881,0,0,0,0,0
310,24,8.4873311,1132501.61024262,1304.53076445487,0,0,0,0,0
311,24,8.426171,1112005.36682001,1280.5868857958,0,0,0,0,0
312,24,8.0176619,1122905.82112254,1297.27023359168,0,0,0,0,0
313,24,8.2463317,1126733.56403825,1304.96093254752,0,0,0,0,0
314,24,8.2360118,1130785.38611176,1306.728016543,0,0,0,0,0
315,24,8.2237275,1131274.92034518,1312.86154040388,0,0,0,0,0
316,24,8.2867939,1124475.9923089,1301.85280778298,0,0,0,0,0
317,24,8.3006909,1138973.75999796,1312.65125124534,0,0,0,0,0
318,24,8.1975638,1123166.04140627,1291.83427774728,0,0,0,0,0
319,24,8.2431064,1143263.5524648,1320.37831741466,0,0,0,0,0
320,24,8.2284666,1137889.02546475,1319.00987909609,0,0,0,0,0
321,24,8.2378705,1129939.74390388,1322.98040488392,0,0,0,0,0
322,24,8.4899649,1132992.06717409,1314.80170693528,0,0,0,0,0
323,24,8.4752002,1136901.67862352,1311.89798158157,0,0,0,0,0
324,24,8.3795089,1133949.0275127,1310.98425011134,0,0,0,0,0
325,24,8.5545908,1137038.1304413,1319.03433246988,0,0,0,0,0
326,24,8.3643969,1126204.55324555,1312.93762325526,0,0,0,0,0
327,24,8.6232916,1138792.96442011,1319.44643358552,0,0,0,0,0
328,24,8.7373264,1096707.89872351,1265.95604277186,0,0,0,0,0
329,24,8.4978387,1140405.23172418,1316.80111453737,0,0,0,0,0
330,24,8.3046545,1105061.12680844,1268.8552101104,0,0,0,0,0
331,24,8.3059982,1106313.67018823,1286.11004198659,0,0,0,0,0
332,24,8.3867757,1139466.89725191,1318.92523794958,0,0,0,0,0
333,24,8.4231608,1116864.42936473,1290.41076899177,0,0,0,0,0
334,24,8.6797829,1094371.26766512,1259.00291205868,0,0,0,0,0
335,24,8.8222995,1131612.85029917,1315.72376075076,0,0,0,0,0
336,24,8.4721591,1128209.73694337,1303.17090359923,0,0,0,0,0
337,24,8.6732425,1031171.38932249,1292.88286566011,0,0,0,0,0
338,24,8.8355229,1116824.70111898,1297.66446815249,0,0,0,0,0
339,24,8.4931525,1102175.23175977,1271.12731676873,0,0,0,0,0
340,24,8.4323641,1123010.29806492,1305.42790955352,0,0,0,0,0
341,24,8.4433582,1091715.36022958,1272.12985687522,0,0,0,0,0
342,24,8.7915008,1132317.17660514,1310.7820607537,0,0,0,0,0
343,24,8.694502,1139619.13077553,1316.06555498178,0,0,0,0,0
344,24,8.6953817,1135116.33667366,1315.93371597111,0,0,0,0,0
345,24,8.7097024,1128115.06435452,1295.94994580317,0,0,0,0,0
346,24,8.8265933,1126834.58729326,1296.09482417754,0,0,0,0,0
347,24,8.7077361,1081124.29188393,1307.77594566119,0,0,0,0,0
348,24,8.7062147,1130970.75481701,1307.7629325042,0,0,0,0,0
349,24,8.884908,1135539.95610559,1312.63670129235,0,0,0,0,0
350,24,8.5517137,1123974.43577178,1303.17689382551,0,0,0,0,0
351,24,8.6120411,1114657.01833714,1290.59766907843,0,0,0,0,0
352,24,8.7019129,1093409.15483364,1261.90581347557,0,0,0,0,0
353,24,8.6452225,1124711.15843946,1300.20490882209,0,0,0,0,0
354,24,8.5790554,1108705.53117242,1285.86314446206,0,0,0,0,0
355,24,8.7046551,1129949.60138938,1309.78061114687,0,0,0,0,0
356,24,8.9011963,1134043.90016181,1309.70826255123,0,0,0,0,0
357,24,8.6435215,1096585.06811779,1288.10919639635,0,0,0,0,0
358,24,8.6772367,1129432.52001164,1309.27575578035,0,0,0,0,0
359,24,8.6984295,1137177.10392225,1315.48658737863,0,0,0,0,0
360,24,8.6356222,1125056.06144082,1303.92930622339,0,0,0,0,0
361,24,9.5768911,1133045.45181763,1311.00600914402,0,0,0,0,0
362,24,12.0527,1128537.75493695,1311.31749820066,0,0,0,0,0
